*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines between two plates)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M4-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.40E-01	1.14E-02	7.19E-03	4.57E-03	2.80E-03	1.03E-01	3.43E-03	2.20E-03
0.162	0.198	2.23E-01	1.19E-02	7.50E-03	4.57E-03	2.80E-03	9.45E-02	3.68E-03	2.35E-03
0.162	0.218	2.09E-01	1.24E-02	7.79E-03	4.57E-03	2.80E-03	8.74E-02	3.91E-03	2.50E-03
0.162	0.258	1.87E-01	1.33E-02	8.38E-03	4.57E-03	2.80E-03	7.63E-02	4.37E-03	2.79E-03
0.162	0.308	1.68E-01	1.44E-02	9.11E-03	4.57E-03	2.80E-03	6.61E-02	4.94E-03	3.15E-03
0.162	0.408	1.43E-01	1.67E-02	1.05E-02	4.57E-03	2.80E-03	5.26E-02	6.08E-03	3.87E-03
0.162	0.508	1.28E-01	1.89E-02	1.19E-02	4.57E-03	2.80E-03	4.39E-02	7.16E-03	4.57E-03
0.162	0.608	1.18E-01	2.10E-02	1.33E-02	4.57E-03	2.80E-03	3.77E-02	8.22E-03	5.25E-03
0.162	0.808	1.05E-01	2.50E-02	1.59E-02	4.57E-03	2.80E-03	2.91E-02	1.02E-02	6.53E-03
0.162	1.008	9.78E-02	2.86E-02	1.82E-02	4.57E-03	2.80E-03	2.34E-02	1.20E-02	7.71E-03
0.162	1.208	9.35E-02	3.18E-02	2.03E-02	4.57E-03	2.80E-03	1.91E-02	1.36E-02	8.75E-03
0.162	1.408	9.06E-02	3.46E-02	2.21E-02	4.57E-03	2.80E-03	1.58E-02	1.50E-02	9.67E-03
0.162	1.608	8.87E-02	3.70E-02	2.37E-02	4.57E-03	2.80E-03	1.31E-02	1.62E-02	1.05E-02
0.162	1.808	8.74E-02	3.91E-02	2.51E-02	4.57E-03	2.80E-03	1.09E-02	1.73E-02	1.12E-02
0.162	2.008	8.65E-02	4.09E-02	2.63E-02	4.57E-03	2.80E-03	9.15E-03	1.82E-02	1.18E-02
0.162	2.508	8.53E-02	4.44E-02	2.86E-02	4.57E-03	2.80E-03	5.92E-03	1.99E-02	1.29E-02
0.162	3.008	8.48E-02	4.67E-02	3.02E-02	4.57E-03	2.80E-03	3.88E-03	2.11E-02	1.37E-02
0.162	4.008	8.45E-02	4.92E-02	3.19E-02	4.57E-03	2.80E-03	1.69E-03	2.23E-02	1.45E-02
0.162	5.008	8.45E-02	5.03E-02	3.26E-02	4.57E-03	2.80E-03	7.68E-04	2.29E-02	1.49E-02
0.162	7.008	8.45E-02	5.10E-02	3.30E-02	4.57E-03	2.80E-03	2.33E-04	2.32E-02	1.51E-02
0.162	10.008	8.45E-02	5.12E-02	3.32E-02	4.57E-03	2.80E-03	7.45E-05	2.33E-02	1.52E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M5-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.40E-01	7.22E-03	1.14E-02	2.80E-03	4.57E-03	1.03E-01	2.21E-03	3.43E-03
0.162	0.198	2.23E-01	7.52E-03	1.19E-02	2.80E-03	4.57E-03	9.46E-02	2.36E-03	3.67E-03
0.162	0.218	2.09E-01	7.81E-03	1.24E-02	2.80E-03	4.57E-03	8.75E-02	2.51E-03	3.91E-03
0.162	0.258	1.88E-01	8.39E-03	1.33E-02	2.80E-03	4.57E-03	7.63E-02	2.80E-03	4.39E-03
0.162	0.308	1.68E-01	9.10E-03	1.45E-02	2.80E-03	4.57E-03	6.61E-02	3.15E-03	4.97E-03
0.162	0.408	1.43E-01	1.05E-02	1.68E-02	2.80E-03	4.57E-03	5.26E-02	3.86E-03	6.12E-03
0.162	0.508	1.28E-01	1.19E-02	1.90E-02	2.80E-03	4.57E-03	4.39E-02	4.54E-03	7.24E-03
0.162	0.608	1.18E-01	1.32E-02	2.12E-02	2.80E-03	4.57E-03	3.77E-02	5.22E-03	8.31E-03
0.162	0.808	1.05E-01	1.58E-02	2.52E-02	2.80E-03	4.57E-03	2.91E-02	6.48E-03	1.03E-02
0.162	1.008	9.80E-02	1.81E-02	2.89E-02	2.80E-03	4.57E-03	2.34E-02	7.65E-03	1.22E-02
0.162	1.208	9.36E-02	2.01E-02	3.22E-02	2.80E-03	4.57E-03	1.91E-02	8.66E-03	1.38E-02
0.162	1.408	9.07E-02	2.19E-02	3.50E-02	2.80E-03	4.57E-03	1.57E-02	9.57E-03	1.52E-02
0.162	1.608	8.88E-02	2.35E-02	3.74E-02	2.80E-03	4.57E-03	1.31E-02	1.04E-02	1.64E-02
0.162	1.808	8.75E-02	2.49E-02	3.96E-02	2.80E-03	4.57E-03	1.09E-02	1.10E-02	1.75E-02
0.162	2.008	8.67E-02	2.61E-02	4.14E-02	2.80E-03	4.57E-03	9.12E-03	1.16E-02	1.84E-02
0.162	2.508	8.55E-02	2.83E-02	4.49E-02	2.80E-03	4.57E-03	5.90E-03	1.28E-02	2.02E-02
0.162	3.008	8.50E-02	2.98E-02	4.72E-02	2.80E-03	4.57E-03	3.86E-03	1.35E-02	2.13E-02
0.162	4.008	8.48E-02	3.15E-02	4.98E-02	2.80E-03	4.57E-03	1.69E-03	1.44E-02	2.26E-02
0.162	5.008	8.47E-02	3.22E-02	5.09E-02	2.80E-03	4.57E-03	7.65E-04	1.47E-02	2.32E-02
0.162	7.008	8.48E-02	3.27E-02	5.16E-02	2.80E-03	4.57E-03	2.40E-04	1.49E-02	2.35E-02
0.162	10.008	8.48E-02	3.28E-02	5.18E-02	2.80E-03	4.57E-03	8.67E-05	1.50E-02	2.36E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M6-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.44E-01	5.00E-03	2.90E-02	2.02E-03	1.29E-02	1.00E-01	1.49E-03	8.03E-03
0.162	0.198	2.28E-01	5.24E-03	3.04E-02	2.02E-03	1.29E-02	9.11E-02	1.61E-03	8.72E-03
0.162	0.218	2.14E-01	5.46E-03	3.17E-02	2.02E-03	1.29E-02	8.38E-02	1.72E-03	9.40E-03
0.162	0.258	1.94E-01	5.91E-03	3.44E-02	2.02E-03	1.29E-02	7.21E-02	1.95E-03	1.07E-02
0.162	0.308	1.75E-01	6.47E-03	3.76E-02	2.02E-03	1.29E-02	6.14E-02	2.22E-03	1.23E-02
0.162	0.408	1.53E-01	7.53E-03	4.35E-02	2.02E-03	1.29E-02	4.71E-02	2.75E-03	1.53E-02
0.162	0.508	1.40E-01	8.53E-03	4.88E-02	2.02E-03	1.29E-02	3.78E-02	3.25E-03	1.80E-02
0.162	0.608	1.31E-01	9.46E-03	5.37E-02	2.02E-03	1.29E-02	3.12E-02	3.72E-03	2.04E-02
0.162	0.808	1.22E-01	1.11E-02	6.19E-02	2.02E-03	1.29E-02	2.24E-02	4.54E-03	2.45E-02
0.162	1.008	1.18E-01	1.25E-02	6.83E-02	2.02E-03	1.29E-02	1.68E-02	5.22E-03	2.77E-02
0.162	1.208	1.16E-01	1.36E-02	7.34E-02	2.02E-03	1.29E-02	1.29E-02	5.77E-03	3.02E-02
0.162	1.408	1.14E-01	1.45E-02	7.75E-02	2.02E-03	1.29E-02	1.01E-02	6.22E-03	3.23E-02
0.162	1.608	1.13E-01	1.52E-02	8.07E-02	2.02E-03	1.29E-02	8.02E-03	6.57E-03	3.39E-02
0.162	1.808	1.13E-01	1.57E-02	8.31E-02	2.02E-03	1.29E-02	6.47E-03	6.85E-03	3.51E-02
0.162	2.008	1.13E-01	1.62E-02	8.51E-02	2.02E-03	1.29E-02	5.24E-03	7.07E-03	3.61E-02
0.162	2.508	1.12E-01	1.69E-02	8.85E-02	2.02E-03	1.29E-02	3.23E-03	7.45E-03	3.78E-02
0.162	3.008	1.12E-01	1.74E-02	9.05E-02	2.02E-03	1.29E-02	2.04E-03	7.69E-03	3.88E-02
0.162	4.008	1.12E-01	1.79E-02	9.24E-02	2.02E-03	1.29E-02	9.07E-04	7.92E-03	3.97E-02
0.162	5.008	1.12E-01	1.80E-02	9.31E-02	2.02E-03	1.29E-02	4.53E-04	8.01E-03	4.01E-02
0.162	7.008	1.12E-01	1.82E-02	9.36E-02	2.02E-03	1.29E-02	1.71E-04	8.07E-03	4.03E-02
0.162	10.008	1.12E-01	1.82E-02	9.38E-02	2.02E-03	1.29E-02	6.97E-05	8.09E-03	4.04E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M4-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.44E-01	2.81E-02	6.59E-03	1.29E-02	2.80E-03	9.97E-02	7.56E-03	1.90E-03
0.162	0.198	2.27E-01	2.94E-02	6.91E-03	1.29E-02	2.80E-03	9.09E-02	8.23E-03	2.06E-03
0.162	0.218	2.14E-01	3.07E-02	7.22E-03	1.29E-02	2.80E-03	8.35E-02	8.88E-03	2.21E-03
0.162	0.258	1.93E-01	3.32E-02	7.84E-03	1.29E-02	2.80E-03	7.19E-02	1.02E-02	2.52E-03
0.162	0.308	1.75E-01	3.63E-02	8.61E-03	1.29E-02	2.80E-03	6.12E-02	1.17E-02	2.91E-03
0.162	0.408	1.52E-01	4.20E-02	1.01E-02	1.29E-02	2.80E-03	4.69E-02	1.45E-02	3.65E-03
0.162	0.508	1.39E-01	4.71E-02	1.15E-02	1.29E-02	2.80E-03	3.75E-02	1.71E-02	4.34E-03
0.162	0.608	1.31E-01	5.17E-02	1.28E-02	1.29E-02	2.80E-03	3.09E-02	1.94E-02	4.98E-03
0.162	0.808	1.22E-01	5.95E-02	1.50E-02	1.29E-02	2.80E-03	2.19E-02	2.33E-02	6.12E-03
0.162	1.008	1.17E-01	6.56E-02	1.69E-02	1.29E-02	2.80E-03	1.62E-02	2.63E-02	7.06E-03
0.162	1.208	1.15E-01	7.05E-02	1.84E-02	1.29E-02	2.80E-03	1.22E-02	2.88E-02	7.81E-03
0.162	1.408	1.14E-01	7.43E-02	1.96E-02	1.29E-02	2.80E-03	9.36E-03	3.07E-02	8.40E-03
0.162	1.608	1.13E-01	7.72E-02	2.05E-02	1.29E-02	2.80E-03	7.27E-03	3.21E-02	8.86E-03
0.162	1.808	1.13E-01	7.95E-02	2.13E-02	1.29E-02	2.80E-03	5.68E-03	3.33E-02	9.23E-03
0.162	2.008	1.12E-01	8.12E-02	2.18E-02	1.29E-02	2.80E-03	4.49E-03	3.41E-02	9.51E-03
0.162	2.508	1.12E-01	8.42E-02	2.28E-02	1.29E-02	2.80E-03	2.52E-03	3.56E-02	9.99E-03
0.162	3.008	1.12E-01	8.57E-02	2.33E-02	1.29E-02	2.80E-03	1.48E-03	3.64E-02	1.02E-02
0.162	4.008	1.12E-01	8.71E-02	2.38E-02	1.29E-02	2.80E-03	5.68E-04	3.71E-02	1.05E-02
0.162	5.008	1.12E-01	8.76E-02	2.39E-02	1.29E-02	2.80E-03	2.83E-04	3.73E-02	1.06E-02
0.162	7.008	1.12E-01	8.79E-02	2.40E-02	1.29E-02	2.80E-03	1.14E-04	3.75E-02	1.06E-02
0.162	10.008	1.12E-01	8.80E-02	2.41E-02	1.29E-02	2.80E-03	5.14E-05	3.75E-02	1.06E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M5-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.40E-01	1.08E-02	1.08E-02	4.57E-03	4.57E-03	1.03E-01	3.10E-03	3.10E-03
0.162	0.198	2.24E-01	1.13E-02	1.13E-02	4.57E-03	4.57E-03	9.41E-02	3.35E-03	3.34E-03
0.162	0.218	2.10E-01	1.17E-02	1.17E-02	4.57E-03	4.57E-03	8.69E-02	3.58E-03	3.59E-03
0.162	0.258	1.88E-01	1.27E-02	1.27E-02	4.57E-03	4.57E-03	7.57E-02	4.05E-03	4.06E-03
0.162	0.308	1.69E-01	1.38E-02	1.39E-02	4.57E-03	4.57E-03	6.54E-02	4.63E-03	4.65E-03
0.162	0.408	1.44E-01	1.61E-02	1.62E-02	4.57E-03	4.57E-03	5.16E-02	5.79E-03	5.83E-03
0.162	0.508	1.29E-01	1.84E-02	1.85E-02	4.57E-03	4.57E-03	4.27E-02	6.89E-03	6.96E-03
0.162	0.608	1.19E-01	2.05E-02	2.07E-02	4.57E-03	4.57E-03	3.63E-02	7.95E-03	8.04E-03
0.162	0.808	1.08E-01	2.44E-02	2.47E-02	4.57E-03	4.57E-03	2.73E-02	9.94E-03	1.01E-02
0.162	1.008	1.01E-01	2.78E-02	2.82E-02	4.57E-03	4.57E-03	2.12E-02	1.16E-02	1.18E-02
0.162	1.208	9.73E-02	3.08E-02	3.12E-02	4.57E-03	4.57E-03	1.68E-02	1.31E-02	1.33E-02
0.162	1.408	9.49E-02	3.34E-02	3.38E-02	4.57E-03	4.57E-03	1.33E-02	1.44E-02	1.46E-02
0.162	1.608	9.35E-02	3.54E-02	3.60E-02	4.57E-03	4.57E-03	1.07E-02	1.54E-02	1.57E-02
0.162	1.808	9.26E-02	3.72E-02	3.78E-02	4.57E-03	4.57E-03	8.54E-03	1.63E-02	1.66E-02
0.162	2.008	9.20E-02	3.86E-02	3.92E-02	4.57E-03	4.57E-03	6.88E-03	1.70E-02	1.73E-02
0.162	2.508	9.13E-02	4.13E-02	4.19E-02	4.57E-03	4.57E-03	3.98E-03	1.84E-02	1.87E-02
0.162	3.008	9.11E-02	4.28E-02	4.35E-02	4.57E-03	4.57E-03	2.35E-03	1.91E-02	1.94E-02
0.162	4.008	9.10E-02	4.43E-02	4.50E-02	4.57E-03	4.57E-03	8.48E-04	1.99E-02	2.02E-02
0.162	5.008	9.10E-02	4.48E-02	4.54E-02	4.57E-03	4.57E-03	3.65E-04	2.01E-02	2.04E-02
0.162	7.008	9.10E-02	4.50E-02	4.57E-02	4.57E-03	4.57E-03	1.19E-04	2.02E-02	2.06E-02
0.162	10.008	9.10E-02	4.51E-02	4.58E-02	4.57E-03	4.57E-03	4.52E-05	2.03E-02	2.06E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M6-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.44E-01	6.64E-03	2.83E-02	2.80E-03	1.29E-02	9.98E-02	1.92E-03	7.69E-03
0.162	0.198	2.28E-01	6.95E-03	2.97E-02	2.80E-03	1.29E-02	9.09E-02	2.07E-03	8.37E-03
0.162	0.218	2.15E-01	7.26E-03	3.10E-02	2.80E-03	1.29E-02	8.36E-02	2.23E-03	9.05E-03
0.162	0.258	1.94E-01	7.87E-03	3.37E-02	2.80E-03	1.29E-02	7.19E-02	2.54E-03	1.04E-02
0.162	0.308	1.76E-01	8.61E-03	3.69E-02	2.80E-03	1.29E-02	6.12E-02	2.91E-03	1.20E-02
0.162	0.408	1.53E-01	1.01E-02	4.27E-02	2.80E-03	1.29E-02	4.68E-02	3.63E-03	1.49E-02
0.162	0.508	1.40E-01	1.14E-02	4.81E-02	2.80E-03	1.29E-02	3.74E-02	4.32E-03	1.76E-02
0.162	0.608	1.32E-01	1.27E-02	5.29E-02	2.80E-03	1.29E-02	3.07E-02	4.95E-03	2.00E-02
0.162	0.808	1.23E-01	1.49E-02	6.10E-02	2.80E-03	1.29E-02	2.18E-02	6.07E-03	2.40E-02
0.162	1.008	1.19E-01	1.68E-02	6.74E-02	2.80E-03	1.29E-02	1.60E-02	6.98E-03	2.72E-02
0.162	1.208	1.17E-01	1.82E-02	7.24E-02	2.80E-03	1.29E-02	1.21E-02	7.71E-03	2.97E-02
0.162	1.408	1.15E-01	1.93E-02	7.62E-02	2.80E-03	1.29E-02	9.24E-03	8.27E-03	3.16E-02
0.162	1.608	1.15E-01	2.02E-02	7.92E-02	2.80E-03	1.29E-02	7.15E-03	8.72E-03	3.31E-02
0.162	1.808	1.14E-01	2.09E-02	8.16E-02	2.80E-03	1.29E-02	5.57E-03	9.07E-03	3.43E-02
0.162	2.008	1.14E-01	2.15E-02	8.33E-02	2.80E-03	1.29E-02	4.41E-03	9.33E-03	3.52E-02
0.162	2.508	1.14E-01	2.24E-02	8.62E-02	2.80E-03	1.29E-02	2.48E-03	9.80E-03	3.66E-02
0.162	3.008	1.14E-01	2.29E-02	8.78E-02	2.80E-03	1.29E-02	1.46E-03	1.00E-02	3.74E-02
0.162	4.008	1.14E-01	2.33E-02	8.92E-02	2.80E-03	1.29E-02	5.60E-04	1.03E-02	3.81E-02
0.162	5.008	1.14E-01	2.35E-02	8.97E-02	2.80E-03	1.29E-02	2.72E-04	1.03E-02	3.84E-02
0.162	7.008	1.14E-01	2.36E-02	8.99E-02	2.80E-03	1.29E-02	1.01E-04	1.04E-02	3.85E-02
0.162	10.008	1.14E-01	2.36E-02	9.00E-02	2.80E-03	1.29E-02	4.22E-05	1.04E-02	3.85E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M5-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.44E-01	2.72E-02	1.01E-02	1.29E-02	4.57E-03	9.94E-02	7.12E-03	2.78E-03
0.162	0.198	2.28E-01	2.85E-02	1.06E-02	1.29E-02	4.57E-03	9.05E-02	7.80E-03	3.03E-03
0.162	0.218	2.15E-01	2.98E-02	1.11E-02	1.29E-02	4.57E-03	8.31E-02	8.45E-03	3.28E-03
0.162	0.258	1.94E-01	3.24E-02	1.21E-02	1.29E-02	4.57E-03	7.14E-02	9.71E-03	3.78E-03
0.162	0.308	1.76E-01	3.54E-02	1.34E-02	1.29E-02	4.57E-03	6.05E-02	1.12E-02	4.40E-03
0.162	0.408	1.53E-01	4.11E-02	1.57E-02	1.29E-02	4.57E-03	4.59E-02	1.41E-02	5.58E-03
0.162	0.508	1.41E-01	4.62E-02	1.80E-02	1.29E-02	4.57E-03	3.64E-02	1.67E-02	6.70E-03
0.162	0.608	1.33E-01	5.08E-02	2.00E-02	1.29E-02	4.57E-03	2.95E-02	1.89E-02	7.72E-03
0.162	0.808	1.24E-01	5.84E-02	2.35E-02	1.29E-02	4.57E-03	2.02E-02	2.27E-02	9.48E-03
0.162	1.008	1.20E-01	6.43E-02	2.63E-02	1.29E-02	4.57E-03	1.43E-02	2.57E-02	1.09E-02
0.162	1.208	1.18E-01	6.88E-02	2.85E-02	1.29E-02	4.57E-03	1.02E-02	2.79E-02	1.19E-02
0.162	1.408	1.17E-01	7.20E-02	3.01E-02	1.29E-02	4.57E-03	7.44E-03	2.96E-02	1.27E-02
0.162	1.608	1.17E-01	7.45E-02	3.13E-02	1.29E-02	4.57E-03	5.42E-03	3.08E-02	1.34E-02
0.162	1.808	1.17E-01	7.63E-02	3.22E-02	1.29E-02	4.57E-03	3.97E-03	3.17E-02	1.38E-02
0.162	2.008	1.17E-01	7.77E-02	3.29E-02	1.29E-02	4.57E-03	2.92E-03	3.24E-02	1.41E-02
0.162	2.508	1.16E-01	7.97E-02	3.39E-02	1.29E-02	4.57E-03	1.40E-03	3.34E-02	1.46E-02
0.162	3.008	1.16E-01	8.06E-02	3.43E-02	1.29E-02	4.57E-03	7.24E-04	3.38E-02	1.49E-02
0.162	4.008	1.16E-01	8.12E-02	3.46E-02	1.29E-02	4.57E-03	2.76E-04	3.41E-02	1.50E-02
0.162	5.008	1.16E-01	8.14E-02	3.47E-02	1.29E-02	4.57E-03	1.47E-04	3.42E-02	1.51E-02
0.162	7.008	1.16E-01	8.15E-02	3.48E-02	1.29E-02	4.57E-03	6.42E-05	3.43E-02	1.51E-02
0.162	10.008	1.16E-01	8.15E-02	3.48E-02	1.29E-02	4.57E-03	2.85E-05	3.43E-02	1.51E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M6-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.45E-01	1.02E-02	2.74E-02	4.57E-03	1.29E-02	9.94E-02	2.80E-03	7.25E-03
0.162	0.198	2.28E-01	1.07E-02	2.88E-02	4.57E-03	1.29E-02	9.05E-02	3.04E-03	7.93E-03
0.162	0.218	2.15E-01	1.12E-02	3.02E-02	4.57E-03	1.29E-02	8.30E-02	3.29E-03	8.62E-03
0.162	0.258	1.94E-01	1.21E-02	3.28E-02	4.57E-03	1.29E-02	7.13E-02	3.79E-03	9.93E-03
0.162	0.308	1.76E-01	1.33E-02	3.60E-02	4.57E-03	1.29E-02	6.04E-02	4.38E-03	1.15E-02
0.162	0.408	1.54E-01	1.57E-02	4.19E-02	4.57E-03	1.29E-02	4.58E-02	5.54E-03	1.45E-02
0.162	0.508	1.41E-01	1.78E-02	4.72E-02	4.57E-03	1.29E-02	3.62E-02	6.64E-03	1.71E-02
0.162	0.608	1.34E-01	1.99E-02	5.20E-02	4.57E-03	1.29E-02	2.94E-02	7.64E-03	1.95E-02
0.162	0.808	1.25E-01	2.33E-02	6.00E-02	4.57E-03	1.29E-02	2.01E-02	9.34E-03	2.35E-02
0.162	1.008	1.21E-01	2.60E-02	6.61E-02	4.57E-03	1.29E-02	1.41E-02	1.07E-02	2.66E-02
0.162	1.208	1.20E-01	2.80E-02	7.07E-02	4.57E-03	1.29E-02	1.01E-02	1.17E-02	2.89E-02
0.162	1.408	1.19E-01	2.96E-02	7.41E-02	4.57E-03	1.29E-02	7.33E-03	1.25E-02	3.06E-02
0.162	1.608	1.18E-01	3.07E-02	7.66E-02	4.57E-03	1.29E-02	5.34E-03	1.31E-02	3.18E-02
0.162	1.808	1.18E-01	3.16E-02	7.84E-02	4.57E-03	1.29E-02	3.90E-03	1.35E-02	3.27E-02
0.162	2.008	1.18E-01	3.22E-02	7.98E-02	4.57E-03	1.29E-02	2.87E-03	1.38E-02	3.34E-02
0.162	2.508	1.18E-01	3.32E-02	8.18E-02	4.57E-03	1.29E-02	1.39E-03	1.43E-02	3.44E-02
0.162	3.008	1.18E-01	3.36E-02	8.27E-02	4.57E-03	1.29E-02	7.19E-04	1.45E-02	3.49E-02
0.162	4.008	1.18E-01	3.39E-02	8.33E-02	4.57E-03	1.29E-02	2.76E-04	1.47E-02	3.52E-02
0.162	5.008	1.18E-01	3.40E-02	8.35E-02	4.57E-03	1.29E-02	1.47E-04	1.47E-02	3.53E-02
0.162	7.008	1.18E-01	3.41E-02	8.36E-02	4.57E-03	1.29E-02	6.40E-05	1.47E-02	3.53E-02
0.162	10.008	1.18E-01	3.41E-02	8.37E-02	4.57E-03	1.29E-02	2.85E-05	1.48E-02	3.54E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M7-M6-M5 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.178	2.49E-01	2.65E-02	2.66E-02	1.29E-02	1.29E-02	9.60E-02	6.76E-03	6.81E-03
0.162	0.198	2.33E-01	2.78E-02	2.80E-02	1.29E-02	1.29E-02	8.69E-02	7.42E-03	7.52E-03
0.162	0.218	2.20E-01	2.91E-02	2.94E-02	1.29E-02	1.29E-02	7.92E-02	8.08E-03	8.20E-03
0.162	0.258	2.00E-01	3.17E-02	3.21E-02	1.29E-02	1.29E-02	6.70E-02	9.38E-03	9.56E-03
0.162	0.308	1.83E-01	3.48E-02	3.53E-02	1.29E-02	1.29E-02	5.57E-02	1.09E-02	1.12E-02
0.162	0.408	1.63E-01	4.06E-02	4.13E-02	1.29E-02	1.29E-02	4.02E-02	1.38E-02	1.42E-02
0.162	0.508	1.53E-01	4.55E-02	4.65E-02	1.29E-02	1.29E-02	3.00E-02	1.63E-02	1.68E-02
0.162	0.608	1.47E-01	4.98E-02	5.09E-02	1.29E-02	1.29E-02	2.28E-02	1.84E-02	1.90E-02
0.162	0.808	1.41E-01	5.63E-02	5.78E-02	1.29E-02	1.29E-02	1.35E-02	2.17E-02	2.24E-02
0.162	1.008	1.39E-01	6.06E-02	6.24E-02	1.29E-02	1.29E-02	8.12E-03	2.38E-02	2.47E-02
0.162	1.208	1.39E-01	6.34E-02	6.54E-02	1.29E-02	1.29E-02	4.91E-03	2.52E-02	2.62E-02
0.162	1.408	1.38E-01	6.52E-02	6.72E-02	1.29E-02	1.29E-02	2.98E-03	2.61E-02	2.71E-02
0.162	1.608	1.38E-01	6.60E-02	6.82E-02	1.29E-02	1.29E-02	1.88E-03	2.65E-02	2.76E-02
0.162	1.808	1.38E-01	6.67E-02	6.89E-02	1.29E-02	1.29E-02	1.20E-03	2.69E-02	2.80E-02
